Batch_ID,Filename,Pathway,Old_Pathway,MoA,Old_MoA,Compound,Samples_ID,Kept,Date,Run date,Duration,Duration_ID,Concentrations_Formatted,Concentrations_ID,Concentrations,Replicates,Replicates_ID,Comments
exp151121,exp151121.tsv,RAS-MAPK,MEK,MEK inhibitor,PROTAC conjugated,U0126-EtOH,U0126E,TRUE,2021-11-15,2021-12-07,9,9d,30 uM,030u,2.9999999999999997e-5,4,U0126E2_030u_exp151121_run071221_10,NA
exp151121,exp151121.tsv,RAS-MAPK,MEK,MEK inhibitor,PROTAC conjugated,U0126-EtOH,U0126E,TRUE,2021-11-15,2021-12-07,9,9d,30 uM,030u,2.9999999999999997e-5,4,U0126E3_030u_exp151121_run071221_11,NA
exp151121,exp151121.tsv,RAS-MAPK,MEK,MEK inhibitor,PROTAC conjugated,U0126-EtOH,U0126E,TRUE,2021-11-15,2021-12-07,9,9d,30 uM,030u,2.9999999999999997e-5,4,U0126E4_030u_exp151121_run071221_12,NA
exp271221,exp271221.tsv,RTK,ALK,"ALK, MET inhibitor",ALK and c-Met,Crizotinib,Crizot,TRUE,2021-12-27,2022-01-14,9,9d,2 uM,002u,2e-6,4,Crizot1_002u_exp271221_run140122_13,Low cluster density
exp271221,exp271221.tsv,RTK,ALK,"ALK, MET inhibitor",ALK and c-Met,Crizotinib,Crizot,TRUE,2021-12-27,2022-01-14,9,9d,2 uM,002u,2e-6,4,Crizot2_002u_exp271221_run140122_14,Low cluster density
exp271221,exp271221.tsv,RTK,ALK,"ALK, MET inhibitor",ALK and c-Met,Crizotinib,Crizot,TRUE,2021-12-27,2022-01-14,9,9d,2 uM,002u,2e-6,4,Crizot3_002u_exp271221_run140122_15,Low cluster density
exp271221,exp271221.tsv,RTK,ALK,"ALK, MET inhibitor",ALK and c-Met,Crizotinib,Crizot,TRUE,2021-12-27,2022-01-14,9,9d,2 uM,002u,2e-6,4,Crizot4_002u_exp271221_run140122_16,Low cluster density
exp271221,exp271221.tsv,RTK,ALK,ALK inhibitor,ALK,TAE684 (NVP-TAE684),TAE684,TRUE,2021-12-27,2022-01-14,9,9d,1 uM,001u,1e-6,4,TAE6841_001u_exp271221_run140122_17,Low cluster density
exp271221,exp271221.tsv,RTK,ALK,ALK inhibitor,ALK,TAE684 (NVP-TAE684),TAE684,TRUE,2021-12-27,2022-01-14,9,9d,1 uM,001u,1e-6,4,TAE6842_001u_exp271221_run140122_18,Low cluster density
exp271221,exp271221.tsv,RTK,ALK,ALK inhibitor,ALK,TAE684 (NVP-TAE684),TAE684,TRUE,2021-12-27,2022-01-14,9,9d,1 uM,001u,1e-6,4,TAE6843_001u_exp271221_run140122_19,Low cluster density
exp271221,exp271221.tsv,RTK,ALK,ALK inhibitor,ALK,TAE684 (NVP-TAE684),TAE684,TRUE,2021-12-27,2022-01-14,9,9d,1 uM,001u,1e-6,4,TAE6844_001u_exp271221_run140122_20,Low cluster density
exp271221,exp271221.tsv,RTK,FGFR,FGFR inhibitor,ALK,Infigratinib (BGJ398),BGJ398,TRUE,2021-12-27,2022-01-14,9,9d,7 uM,007u,7e-6,4,BGJ3981_007u_exp271221_run140122_09,Low cluster density
exp271221,exp271221.tsv,RTK,FGFR,FGFR inhibitor,ALK,Infigratinib (BGJ398),BGJ398,TRUE,2021-12-27,2022-01-14,9,9d,7 uM,007u,7e-6,4,BGJ3982_007u_exp271221_run140122_10,Low cluster density
exp271221,exp271221.tsv,RTK,FGFR,FGFR inhibitor,ALK,Infigratinib (BGJ398),BGJ398,TRUE,2021-12-27,2022-01-14,9,9d,7 uM,007u,7e-6,4,BGJ3983_007u_exp271221_run140122_11,Low cluster density
exp271221,exp271221.tsv,RTK,FGFR,FGFR inhibitor,ALK,Infigratinib (BGJ398),BGJ398,TRUE,2021-12-27,2022-01-14,9,9d,7 uM,007u,7e-6,4,BGJ3984_007u_exp271221_run140122_12,Low cluster density
exp010821,exp010821.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-08-01,2021-08-18,9,9d,100 nM,100n,1.0000000000000001e-7,4,Pemetr1_100n_exp010821_run180821_15,NA
exp010821,exp010821.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-08-01,2021-08-18,9,9d,100 nM,100n,1.0000000000000001e-7,4,Pemetr2_100n_exp010821_run180821_16,NA
exp010821,exp010821.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-08-01,2021-08-18,9,9d,100 nM,100n,1.0000000000000001e-7,4,Pemetr3_100n_exp010821_run180821_17,NA
exp010821,exp010821.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-08-01,2021-08-18,9,9d,100 nM,100n,1.0000000000000001e-7,4,Pemetr4_100n_exp010821_run180821_18,NA
exp040821,exp040821.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-08-04,2021-08-18,9,9d,100 nM,100n,1.0000000000000001e-7,4,Pemetr1_100n_exp040821_run180821_37,NA
exp040821,exp040821.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-08-04,2021-08-18,9,9d,100 nM,100n,1.0000000000000001e-7,4,Pemetr2_100n_exp040821_run180821_38,NA
exp040821,exp040821.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-08-04,2021-08-18,9,9d,100 nM,100n,1.0000000000000001e-7,4,Pemetr3_100n_exp040821_run180821_39,NA
exp040821,exp040821.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-08-04,2021-08-18,9,9d,100 nM,100n,1.0000000000000001e-7,4,Pemetr4_100n_exp040821_run180821_40,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-10-18,2021-11-25,9,9d,80 nM,080n,8e-8,4,Pemetr1_080n_exp181021_run251121_01,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-10-18,2021-11-25,9,9d,80 nM,080n,8e-8,4,Pemetr2_080n_exp181021_run251121_02,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-10-18,2021-11-25,9,9d,80 nM,080n,8e-8,4,Pemetr3_080n_exp181021_run251121_03,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,Pemetr,TRUE,2021-10-18,2021-11-25,9,9d,80 nM,080n,8e-8,4,Pemetr4_080n_exp181021_run251121_04,NA
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-10-28,2023-07-11,9,9d,100 nM,100n,1.0000000000000001e-7,4,9d_PEM1_100n_exp281022_run110723_05,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-10-28,2023-07-11,9,9d,100 nM,100n,1.0000000000000001e-7,4,9d_PEM2_100n_exp281022_run110723_06,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-10-28,2023-07-11,9,9d,100 nM,100n,1.0000000000000001e-7,4,9d_PEM3_100n_exp281022_run110723_07,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-10-28,2023-07-11,9,9d,100 nM,100n,1.0000000000000001e-7,4,9d_PEM4_100n_exp281022_run110723_08,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-11-07,2023-07-11,19,19d,100 nM,100n,1.0000000000000001e-7,4,19d_PEM1_100n_exp071122_run110723_13,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-11-07,2023-07-11,19,19d,100 nM,100n,1.0000000000000001e-7,4,19d_PEM2_100n_exp071122_run110723_14,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-11-07,2023-07-11,19,19d,100 nM,100n,1.0000000000000001e-7,4,19d_PEM3_100n_exp071122_run110723_15,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-11-07,2023-07-11,19,19d,100 nM,100n,1.0000000000000001e-7,4,19d_PEM4_100n_exp071122_run110723_16,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-11-18,2023-07-11,30,30d,100 nM,100n,1.0000000000000001e-7,4,30d_PEM1_100n_exp181122_run110723_21,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-11-18,2023-07-11,30,30d,100 nM,100n,1.0000000000000001e-7,4,30d_PEM2_100n_exp181122_run110723_22,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-11-18,2023-07-11,30,30d,100 nM,100n,1.0000000000000001e-7,4,30d_PEM3_100n_exp181122_run110723_23,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-11-18,2023-07-11,30,30d,100 nM,100n,1.0000000000000001e-7,4,30d_PEM4_100n_exp181122_run110723_24,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-12-02,2023-07-11,45,1.5m,100 nM,100n,1.0000000000000001e-7,4,1.5m_PEM1_100n_exp021222_run110723_29,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-12-02,2023-07-11,45,1.5m,100 nM,100n,1.0000000000000001e-7,4,1.5m_PEM2_100n_exp021222_run110723_30,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-12-02,2023-07-11,45,1.5m,100 nM,100n,1.0000000000000001e-7,4,1.5m_PEM3_100n_exp021222_run110723_31,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-12-02,2023-07-11,45,1.5m,100 nM,100n,1.0000000000000001e-7,4,1.5m_PEM4_100n_exp021222_run110723_32,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-12-16,2023-07-11,60,2m,100 nM,100n,1.0000000000000001e-7,4,2m_PEM1_100n_exp161222_run110723_37,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-12-16,2023-07-11,60,2m,100 nM,100n,1.0000000000000001e-7,4,2m_PEM2_100n_exp161222_run110723_38,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-12-16,2023-07-11,60,2m,100 nM,100n,1.0000000000000001e-7,4,2m_PEM3_100n_exp161222_run110723_39,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2022-12-16,2023-07-11,60,2m,100 nM,100n,1.0000000000000001e-7,4,2m_PEM4_100n_exp161222_run110723_40,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2023-01-18,2023-07-11,90,3m,100 nM,100n,1.0000000000000001e-7,4,3m_PEM1_100n_exp180123_run110723_45,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2023-01-18,2023-07-11,90,3m,100 nM,100n,1.0000000000000001e-7,4,3m_PEM2_100n_exp180123_run110723_46,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2023-01-18,2023-07-11,90,3m,100 nM,100n,1.0000000000000001e-7,4,3m_PEM3_100n_exp180123_run110723_47,Time Course
exp281022_time_course,exp281022gamme.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pemetrexed,PEM,TRUE,2023-01-18,2023-07-11,90,3m,100 nM,100n,1.0000000000000001e-7,4,3m_PEM4_100n_exp180123_run110723_48,Time Course
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Methotrexate,Methot,TRUE,2022-03-22,2022-05-06,9,9d,40 nM,040n,4e-8,4,Methot1_040n_exp220322_run060522_33,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Methotrexate,Methot,TRUE,2022-03-22,2022-05-06,9,9d,40 nM,040n,4e-8,4,Methot2_040n_exp220322_run060522_34,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Methotrexate,Methot,TRUE,2022-03-22,2022-05-06,9,9d,40 nM,040n,4e-8,4,Methot3_040n_exp220322_run060522_35,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Methotrexate,Methot,TRUE,2022-03-22,2022-05-06,9,9d,40 nM,040n,4e-8,4,Methot4_040n_exp220322_run060522_36,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pralatrexate,Pralat,TRUE,2022-03-22,2022-05-06,9,9d,3 nM,003n,3.0000000000000004e-9,4,Pralat1_003n_exp220322_run060522_29,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pralatrexate,Pralat,TRUE,2022-03-22,2022-05-06,9,9d,3 nM,003n,3.0000000000000004e-9,4,Pralat2_003n_exp220322_run060522_30,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pralatrexate,Pralat,TRUE,2022-03-22,2022-05-06,9,9d,3 nM,003n,3.0000000000000004e-9,4,Pralat3_003n_exp220322_run060522_31,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,Antifolate,antifolate,Pralatrexate,Pralat,TRUE,2022-03-22,2022-05-06,9,9d,3 nM,003n,3.0000000000000004e-9,4,Pralat4_003n_exp220322_run060522_32,NA
exp300821,exp300821.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Cisplatin,Cispla,TRUE,2021-08-30,2021-09-29,9,9d,250 nM,250n,2.5000000000000004e-7,4,Cispla1_250n_exp300821_run290921_17,NA
exp300821,exp300821.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Cisplatin,Cispla,TRUE,2021-08-30,2021-09-29,9,9d,250 nM,250n,2.5000000000000004e-7,4,Cispla2_250n_exp300821_run290921_18,NA
exp300821,exp300821.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Cisplatin,Cispla,TRUE,2021-08-30,2021-09-29,9,9d,250 nM,250n,2.5000000000000004e-7,4,Cispla3_250n_exp300821_run290921_19,NA
exp300821,exp300821.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Cisplatin,Cispla,TRUE,2021-08-30,2021-09-29,9,9d,250 nM,250n,2.5000000000000004e-7,4,Cispla4_250n_exp300821_run290921_20,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Cisplatin,Cispla,TRUE,2021-10-18,2021-11-25,9,9d,500 nM,500n,5.000000000000001e-7,4,Cispla1_500n_exp181021_run251121_09,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Cisplatin,Cispla,TRUE,2021-10-18,2021-11-25,9,9d,500 nM,500n,5.000000000000001e-7,4,Cispla2_500n_exp181021_run251121_10,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Cisplatin,Cispla,TRUE,2021-10-18,2021-11-25,9,9d,500 nM,500n,5.000000000000001e-7,4,Cispla3_500n_exp181021_run251121_11,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Cisplatin,Cispla,TRUE,2021-10-18,2021-11-25,9,9d,500 nM,500n,5.000000000000001e-7,4,Cispla4_500n_exp181021_run251121_12,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Oxaliplatin,Oxalip,TRUE,2022-02-07,2022-05-06,9,9d,5 uM,005u,4.9999999999999996e-6,4,Oxalip1_005u_exp070222_run060522_09,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Oxaliplatin,Oxalip,TRUE,2022-02-07,2022-05-06,9,9d,5 uM,005u,4.9999999999999996e-6,4,Oxalip2_005u_exp070222_run060522_10,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Oxaliplatin,Oxalip,TRUE,2022-02-07,2022-05-06,9,9d,5 uM,005u,4.9999999999999996e-6,4,Oxalip3_005u_exp070222_run060522_11,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Oxaliplatin,Oxalip,TRUE,2022-02-07,2022-05-06,9,9d,5 uM,005u,4.9999999999999996e-6,4,Oxalip4_005u_exp070222_run060522_12,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Carboplatin,Carbop,TRUE,2022-02-07,2022-05-06,9,9d,7 uM,007u,7e-6,4,Carbop1_007u_exp070222_run060522_13,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Carboplatin,Carbop,TRUE,2022-02-07,2022-05-06,9,9d,7 uM,007u,7e-6,4,Carbop2_007u_exp070222_run060522_14,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Carboplatin,Carbop,TRUE,2022-02-07,2022-05-06,9,9d,7 uM,007u,7e-6,4,Carbop3_007u_exp070222_run060522_15,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Alkylating agent,platinum,Carboplatin,Carbop,TRUE,2022-02-07,2022-05-06,9,9d,7 uM,007u,7e-6,4,Carbop4_007u_exp070222_run060522_16,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Anthracycline - topoisomerase inhibitor,topoisomerase inhibitor,Doxorubicin,Doxoru,TRUE,2021-10-18,2021-11-25,9,9d,80 nM,080n,8e-8,4,Doxoru1_080n_exp181021_run251121_05,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Anthracycline - topoisomerase inhibitor,topoisomerase inhibitor,Doxorubicin,Doxoru,TRUE,2021-10-18,2021-11-25,9,9d,80 nM,080n,8e-8,4,Doxoru2_080n_exp181021_run251121_06,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Anthracycline - topoisomerase inhibitor,topoisomerase inhibitor,Doxorubicin,Doxoru,TRUE,2021-10-18,2021-11-25,9,9d,80 nM,080n,8e-8,4,Doxoru3_080n_exp181021_run251121_07,NA
exp181021,exp181021.tsv,Chemotherapy,Chemotherapy,Anthracycline - topoisomerase inhibitor,topoisomerase inhibitor,Doxorubicin,Doxoru,TRUE,2021-10-18,2021-11-25,9,9d,80 nM,080n,8e-8,4,Doxoru4_080n_exp181021_run251121_08,NA
exp151121,exp151121.tsv,Chemotherapy,Chemotherapy,Alkylating agent,alkylating agent,Mitomycin C,Mitomy,TRUE,2021-11-15,2021-12-07,9,9d,"0,02 µg/ml",0.02u,2e-8,4,Mitomy1_0.02u_exp151121_run071221_37,NA
exp151121,exp151121.tsv,Chemotherapy,Chemotherapy,Alkylating agent,alkylating agent,Mitomycin C,Mitomy,TRUE,2021-11-15,2021-12-07,9,9d,"0,02 µg/ml",0.02u,2e-8,4,Mitomy2_0.02u_exp151121_run071221_38,NA
exp151121,exp151121.tsv,Chemotherapy,Chemotherapy,Alkylating agent,alkylating agent,Mitomycin C,Mitomy,TRUE,2021-11-15,2021-12-07,9,9d,"0,02 µg/ml",0.02u,2e-8,4,Mitomy3_0.02u_exp151121_run071221_39,NA
exp151121,exp151121.tsv,Chemotherapy,Chemotherapy,Alkylating agent,alkylating agent,Mitomycin C,Mitomy,TRUE,2021-11-15,2021-12-07,9,9d,"0,02 µg/ml",0.02u,2e-8,4,Mitomy4_0.02u_exp151121_run071221_40,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Anti metabolite (thymidylate synthase inhibitor),Pyrimidine antagonist,5-Fluorouracil,5Fluor,TRUE,2022-02-07,2022-05-06,9,9d,6 uM,006u,6e-6,4,5Fluor1_006u_exp070222_run060522_05,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Anti metabolite (thymidylate synthase inhibitor),Pyrimidine antagonist,5-Fluorouracil,5Fluor,TRUE,2022-02-07,2022-05-06,9,9d,6 uM,006u,6e-6,4,5Fluor2_006u_exp070222_run060522_06,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Anti metabolite (thymidylate synthase inhibitor),Pyrimidine antagonist,5-Fluorouracil,5Fluor,TRUE,2022-02-07,2022-05-06,9,9d,6 uM,006u,6e-6,4,5Fluor3_006u_exp070222_run060522_07,NA
exp070222,exp070222.tsv,Chemotherapy,Chemotherapy,Anti metabolite (thymidylate synthase inhibitor),Pyrimidine antagonist,5-Fluorouracil,5Fluor,TRUE,2022-02-07,2022-05-06,9,9d,6 uM,006u,6e-6,4,5Fluor4_006u_exp070222_run060522_08,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,"Mitotic inhibitor, Taxane",Mitotic inhibitors,Paclitaxel,Paclit,TRUE,2022-03-22,2022-05-06,9,9d,5 nM,005n,5e-9,4,Paclit1_005n_exp220322_run060522_37,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,"Mitotic inhibitor, Taxane",Mitotic inhibitors,Paclitaxel,Paclit,TRUE,2022-03-22,2022-05-06,9,9d,5 nM,005n,5e-9,4,Paclit2_005n_exp220322_run060522_38,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,"Mitotic inhibitor, Taxane",Mitotic inhibitors,Paclitaxel,Paclit,TRUE,2022-03-22,2022-05-06,9,9d,5 nM,005n,5e-9,4,Paclit3_005n_exp220322_run060522_39,NA
exp220322,exp220322.tsv,Chemotherapy,Chemotherapy,"Mitotic inhibitor, Taxane",Mitotic inhibitors,Paclitaxel,Paclit,TRUE,2022-03-22,2022-05-06,9,9d,5 nM,005n,5e-9,4,Paclit4_005n_exp220322_run060522_40,NA
exp130921,exp130921.tsv,Epigenetics,Epigenetics,DNMT inhibitor,DNMT inhibitor,5-Azacytidine,Azacyt,TRUE,2021-09-13,2021-09-29,9,9d,"1,5 uM",1.50u,1.5e-6,4,Azacyt1_1.50u_exp130921_run290921_40,NA
exp130921,exp130921.tsv,Epigenetics,Epigenetics,DNMT inhibitor,DNMT inhibitor,5-Azacytidine,Azacyt,TRUE,2021-09-13,2021-09-29,9,9d,"1,5 uM",1.50u,1.5e-6,4,Azacyt2_1.50u_exp130921_run290921_41,NA
exp130921,exp130921.tsv,Epigenetics,Epigenetics,DNMT inhibitor,DNMT inhibitor,5-Azacytidine,Azacyt,TRUE,2021-09-13,2021-09-29,9,9d,"1,5 uM",1.50u,1.5e-6,4,Azacyt3_1.50u_exp130921_run290921_42,NA
exp130921,exp130921.tsv,Epigenetics,Epigenetics,DNMT inhibitor,DNMT inhibitor,5-Azacytidine,Azacyt,TRUE,2021-09-13,2021-09-29,9,9d,"1,5 uM",1.50u,1.5e-6,4,Azacyt4_1.50u_exp130921_run290921_43,NA
exp130921,exp130921.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Vorinostat,Vorino,TRUE,2021-09-13,2021-09-29,9,9d,2 uM,002u,2e-6,4,Vorino1_002u_exp130921_run290921_44,NA
exp130921,exp130921.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Vorinostat,Vorino,TRUE,2021-09-13,2021-09-29,9,9d,2 uM,002u,2e-6,4,Vorino2_002u_exp130921_run290921_45,NA
exp130921,exp130921.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Vorinostat,Vorino,TRUE,2021-09-13,2021-09-29,9,9d,2 uM,002u,2e-6,4,Vorino3_002u_exp130921_run290921_46,NA
exp130921,exp130921.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Vorinostat,Vorino,TRUE,2021-09-13,2021-09-29,9,9d,2 uM,002u,2e-6,4,Vorino4_002u_exp130921_run290921_47,NA
exp181021,exp181021.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Sodium phenylbutyrate,phenyl,TRUE,2021-10-18,2021-11-25,9,9d,2 mM,002m,0.002,4,phenyl1_002m_exp181021_run251121_25,NA
exp181021,exp181021.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Sodium phenylbutyrate,phenyl,TRUE,2021-10-18,2021-11-25,9,9d,2 mM,002m,0.002,4,phenyl2_002m_exp181021_run251121_26,NA
exp181021,exp181021.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Sodium phenylbutyrate,phenyl,TRUE,2021-10-18,2021-11-25,9,9d,2 mM,002m,0.002,4,phenyl3_002m_exp181021_run251121_27,NA
exp181021,exp181021.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Sodium phenylbutyrate,phenyl,TRUE,2021-10-18,2021-11-25,9,9d,2 mM,002m,0.002,4,phenyl4_002m_exp181021_run251121_28,NA
exp271221,exp271221.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Sodium butyrate,NaButy,TRUE,2021-12-27,2022-01-18,9,9d,2 mM,002m,0.002,4,NaButy1_002m_exp271221_run180122_33,Low cluster density
exp271221,exp271221.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Sodium butyrate,NaButy,TRUE,2021-12-27,2022-01-18,9,9d,2 mM,002m,0.002,4,NaButy2_002m_exp271221_run180122_34,Low cluster density
exp271221,exp271221.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Sodium butyrate,NaButy,TRUE,2021-12-27,2022-01-18,9,9d,2 mM,002m,0.002,4,NaButy3_002m_exp271221_run180122_35,Low cluster density
exp271221,exp271221.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Sodium butyrate,NaButy,TRUE,2021-12-27,2022-01-18,9,9d,2 mM,002m,0.002,4,NaButy4_002m_exp271221_run180122_36,Low cluster density
exp271221,exp271221.tsv,Epigenetics,Epigenetics,HDAC inhibitor,HDAC inhibitors,Trichostatin A,Tricho,TRUE,2021-12-27,2022-01-18,9,9d,110 nM,110n,1.1e-7,4,Tricho1_110n_exp271221_run180122_37,Low cluster density
